intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3384000,0.0036019887576225597,0.9516310461192351,0.0036019887576225597,0.006752794279875896,4.263593380614657,4.0,2.516662833147926,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_AA.bin.3,fbdc6dd467404ce1a295b1d8e78c4df8,0.9516310461192351,3384000,0,52760000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.8340244559811643,0.9984019918572823,0.9162132239192233,0.9984019918572823,False,14428,14428,2136597
2970000,0.0031613199202538424,0.42832419959619267,0.0031613199202538424,0.00238135689603608,1.713131313131313,1.0,1.1027342630075179,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Brown_AA.bin.3,49810892ce7860502d6bbd63b0d4c4c1,0.42832419959619267,2970000,1,49790000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.8305209558015462,0.97301984332052,0.9017703995610331,0.97301984332052,False,5088,19516,2136597
2786000,0.0029654671036455234,0.3484924623115578,0.00295269409386672,0.002586823813756174,1.9924297043979813,2.0,1.3976549811066026,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/gtdb-rs214-reps.k31.zip,"GCA_017115085.1 Nostoc sp. NMS7 ASM1711508v1",678a163446b4fcff04b3b72d55c7e111,0.35,2774000,2,47016000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.828809301648294,0.9667017784290302,0.8977555400386621,0.9667017784290302,False,5527,25043,2136597
2591000,0.002757905694739968,0.46168958742632615,0.0027515191898505663,0.00285313514902436,2.358220502901354,2.0,1.7088106889649395,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_P.bin.6,84b6ad24d9a54c95d65519e42989f579,0.4627612073584569,2585000,3,44431000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.8268715424415402,0.9754501116159695,0.9011608270287548,0.9754501116159695,False,6096,31139,2136597
2567000,0.002732359675182361,0.6222707423580786,0.0027302308402192273,0.003109617770688623,2.5902534113060427,2.0,1.788021256516661,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_Q.bin.1,4a55c188a08e129bcb7db79be3cc946c,0.6227559437166424,2565000,4,41866000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.8266233582009136,0.9848386699442577,0.9057310140725856,0.9848386699442577,False,6644,37783,2136597
2536000,0.0026993627332537857,0.5642458100558659,0.002687654140956549,0.002685578983776538,2.2724752475247523,2.0,1.6348357509412472,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_P.bin.4,6e210e58820aaf43bab9f7584a6ab310,0.5667039106145252,2525000,5,39341000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.8262994422469968,0.9818468444725438,0.9040731433597703,0.9818468444725438,False,5738,43521,2136597
2297000,0.002444966955159285,0.3848733858795908,0.002442838120196151,0.002122534104466121,1.9760348583877996,2.0,1.3459666072073835,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/gtdb-rs214-reps.k31.zip,"GCF_019355555.1 Rhizobium sp. L51/94 strain=L51/94 ASM1935555v1",99e1bb0c59972a920365013876c3f114,0.38520878752305887,2295000,6,37046000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.8236652462438797,0.969695456727995,0.8966803514859374,0.969695456727995,False,4535,48056,2136597
2021000,0.0021511877302468063,0.5640022358859698,0.0021479944778021055,0.00221286466282598,2.342913776015857,2.0,1.6234627045671328,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Brown_Q.bin.3,401c13f1de604bddcf7fa6832e4f037c,0.5648406931246507,2018000,7,35028000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.8202710136100002,0.9817425452072049,0.9010067794086025,0.9817425452072049,False,4728,52784,2136597
1399000,0.0014891200567121634,0.35855855855855856,0.0014827335518227617,0.0010877109721674231,1.6683417085427135,1.0,1.0679612277723074,/nfs3_ib/nfs-ip34//home/def-ilafores/analysis/NovelTaxa/Boreal_mosses/tmp/sourmash/sketches/nMAGs_index.sbt.zip,Green_AK.bin.5,f793bfcf942c10ab9bfdbb80d9905fc7,0.3601029601029601,1393000,8,33635000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.8105954922654962,0.9675895817975777,0.889092537031537,0.9675895817975777,False,2324,55108,2136597
1637000,0.0017424514173250976,0.15006163846240053,0.0014252550078181464,0.0011167290789980515,1.7819268110530246,1.0,1.2350140154035012,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/gtdb-rs214-reps.k31.zip,"GCA_003326195.1 Nostoc punctiforme NIES-2108 ASM332619v1",b934245b074c1504958680c36c38a3f9,0.18345847809032836,1339000,9,32296000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-12-POLJUN-G/S-12-POLJUN-G_unmatched_2.fastq,S-12-POLJUN-G,e20b2ff2,939481000,31,DNA,1000,939481,True,0.814714007307313,0.9467670924635593,0.8807405498854362,0.9467670924635593,False,2386,57494,2136597
